#node1	node2	node1_string_id	node2_string_id	node1_external_id	node2_external_id	neighborhood	fusion	cooccurence	homology	coexpression	experimental	knowledge	textmining	combined_score
ABL1	CCND1	1855665	1843117	ENSP00000361423	ENSP00000227507	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.906	0.990
BCL2L1	RB1	1848421	1845924	ENSP00000302564	ENSP00000267163	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.454	0.454
E2F1	EZH2	1852951	1850211	ENSP00000345571	ENSP00000320147	0.000	0.000	0.000	0.000	0.000	0.341	0.900	0.196	0.942
TOP1	WRN	1854138	1847932	ENSP00000354522	ENSP00000298139	0.000	0.000	0.000	0.000	0.000	0.667	0.000	0.751	0.913
UBC	CDKN1B	1852861	1843169	ENSP00000344818	ENSP00000228872	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.101	0.999
PIK3CA	CCND1	1845446	1843117	ENSP00000263967	ENSP00000227507	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.652	0.963
CDKN2A	EED	1859838	1845338	ENSP00000394932	ENSP00000263360	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.300	0.927
SMAD4	CDKN1A	1852473	1843736	ENSP00000341551	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.732	0.900	0.922	0.997
TOP1	NPM1	1854138	1847808	ENSP00000354522	ENSP00000296930	0.000	0.000	0.000	0.000	0.000	0.481	0.000	0.361	0.654
KAT5	TP53	1852315	1846083	ENSP00000340330	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.992	0.900	0.912	0.999
BMI1	CDK6	1856537	1845799	ENSP00000365851	ENSP00000265734	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
ETS2	TWIST1	1853968	1843619	ENSP00000353344	ENSP00000242261	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.247	0.667
HDAC9	CTCF	1860731	1845456	ENSP00000408617	ENSP00000264010	0.000	0.000	0.000	0.000	0.000	0.105	0.000	0.894	0.901
SMAD4	E4F1	1852473	1848326	ENSP00000341551	ENSP00000301727	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.795	0.796
SMAD3	CCND2	1851536	1844875	ENSP00000332973	ENSP00000261254	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.400	0.400
RB1	CDK2	1845924	1845906	ENSP00000267163	ENSP00000266970	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.968	0.999
ABL1	BCL2L1	1855665	1848421	ENSP00000361423	ENSP00000302564	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.917	0.963
MYC	BCL2L1	1856789	1848421	ENSP00000367207	ENSP00000302564	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.962	0.962
BMI1	TP53	1856537	1846083	ENSP00000365851	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.807	0.000	0.654	0.930
SP1	CDKN1B	1851138	1843169	ENSP00000329357	ENSP00000228872	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.860	0.860
MDM2	CDKN1B	1861282	1843169	ENSP00000417281	ENSP00000228872	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.457	0.457
CDKN2A	ABL1	1859838	1855665	ENSP00000394932	ENSP00000361423	0.000	0.000	0.000	0.000	0.000	0.110	0.900	0.903	0.990
CDKN2AIP	CDKN2A	1861696	1859838	ENSP00000427108	ENSP00000394932	0.000	0.000	0.000	0.000	0.000	0.917	0.000	0.832	0.985
MYC	ABL1	1856789	1855665	ENSP00000367207	ENSP00000361423	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.939	0.939
CDK1	RB1	1858283	1845924	ENSP00000378699	ENSP00000267163	0.000	0.000	0.000	0.000	0.000	0.997	0.900	0.733	0.999
MYCN	CDK2	1846701	1845906	ENSP00000281043	ENSP00000266970	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.467	0.467
MYCN	TP53	1846701	1846083	ENSP00000281043	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.725	0.725
ETS2	UBC	1853968	1852861	ENSP00000353344	ENSP00000344818	0.000	0.000	0.000	0.000	0.000	0.908	0.000	0.119	0.915
SP1	TP53	1851138	1846083	ENSP00000329357	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.910	0.999
E2F3	CCND2	1845241	1844875	ENSP00000262904	ENSP00000261254	0.000	0.000	0.000	0.000	0.000	0.184	0.900	0.712	0.974
CDKN2A	WRN	1859838	1847932	ENSP00000394932	ENSP00000298139	0.000	0.000	0.000	0.000	0.000	0.566	0.000	0.872	0.942
CDK2	PIK3CA	1845906	1845446	ENSP00000266970	ENSP00000263967	0.000	0.000	0.000	0.000	0.065	0.216	0.000	0.443	0.556
TP53	RB1	1846083	1845924	ENSP00000269305	ENSP00000267163	0.000	0.000	0.000	0.000	0.000	0.566	0.900	0.963	0.998
MDM2	RNF2	1861282	1854609	ENSP00000417281	ENSP00000356480	0.000	0.000	0.000	0.000	0.000	0.566	0.000	0.112	0.598
MDM2	UCHL1	1861282	1846906	ENSP00000417281	ENSP00000284440	0.000	0.000	0.000	0.000	0.000	0.570	0.000	0.146	0.617
ABL1	CDK4	1855665	1844551	ENSP00000361423	ENSP00000257904	0.000	0.000	0.000	0.656	0.000	0.107	0.900	0.582	0.924
CDKN2A	CDK1	1859838	1858283	ENSP00000394932	ENSP00000378699	0.000	0.000	0.000	0.000	0.000	0.149	0.000	0.942	0.949
BCL2L1	EGR1	1848421	1843543	ENSP00000302564	ENSP00000239938	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.499
MYCN	CDKN2C	1846701	1845196	ENSP00000281043	ENSP00000262662	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.608	0.608
CDKN2A	SUZ12	1859838	1849881	ENSP00000394932	ENSP00000316578	0.000	0.000	0.000	0.000	0.000	0.341	0.900	0.500	0.964
E2F1	EED	1852951	1845338	ENSP00000345571	ENSP00000263360	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CDK1	EZH2	1858283	1850211	ENSP00000378699	ENSP00000320147	0.000	0.000	0.000	0.000	0.099	0.961	0.000	0.898	0.996
HDAC9	RB1	1860731	1845924	ENSP00000408617	ENSP00000267163	0.000	0.000	0.000	0.000	0.000	0.240	0.000	0.458	0.570
CDKN2A	TWIST1	1859838	1843619	ENSP00000394932	ENSP00000242261	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.441	0.941
EED	E2F3	1845338	1845241	ENSP00000263360	ENSP00000262904	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.055	0.901
E2F1	SUZ12	1852951	1849881	ENSP00000345571	ENSP00000316578	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CDKN2A	BCL2L1	1859838	1848421	ENSP00000394932	ENSP00000302564	0.000	0.000	0.000	0.000	0.000	0.567	0.000	0.911	0.960
CDKN2A	CDK6	1859838	1845799	ENSP00000394932	ENSP00000265734	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.991	0.999
CDKN2A	E2F2	1859838	1854335	ENSP00000394932	ENSP00000355249	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.505	0.948
UBC	TP53	1852861	1846083	ENSP00000344818	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.358	0.999
SP1	CDKN2C	1851138	1845196	ENSP00000329357	ENSP00000262662	0.000	0.000	0.000	0.000	0.000	0.091	0.900	0.168	0.917
MDM2	CDK4	1861282	1844551	ENSP00000417281	ENSP00000257904	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.757	0.757
HDAC9	TOP1	1860731	1854138	ENSP00000408617	ENSP00000354522	0.000	0.000	0.000	0.000	0.000	0.667	0.000	0.360	0.778
CCND3	CCND1	1855798	1843117	ENSP00000362082	ENSP00000227507	0.000	0.000	0.000	0.952	0.000	0.000	0.900	0.870	0.904
SUZ12	KDM6B	1849881	1844330	ENSP00000316578	ENSP00000254846	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.631	0.631
CDKN2A	EGR1	1859838	1843543	ENSP00000394932	ENSP00000239938	0.000	0.000	0.000	0.000	0.000	0.588	0.000	0.872	0.945
E2F2	CDK4	1854335	1844551	ENSP00000355249	ENSP00000257904	0.000	0.000	0.000	0.000	0.000	0.244	0.900	0.771	0.981
CDK1	SMAD3	1858283	1851536	ENSP00000378699	ENSP00000332973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.493	0.493
EIF2C1	KDM6B	1855852	1844330	ENSP00000362300	ENSP00000254846	0.000	0.000	0.000	0.000	0.070	0.000	0.900	0.083	0.907
CDKN2A	CDKN1A	1859838	1843736	ENSP00000394932	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.808	0.900	0.973	0.999
ETS1	ETS2	1858032	1853968	ENSP00000376436	ENSP00000353344	0.000	0.000	0.000	0.944	0.000	0.564	0.900	0.974	0.957
CDK2	CDK4	1845906	1844551	ENSP00000266970	ENSP00000257904	0.000	0.000	0.524	0.922	0.000	0.109	0.900	0.971	0.917
E2F2	CDKN1B	1854335	1843169	ENSP00000355249	ENSP00000228872	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.393	0.936
E2F1	UBC	1852951	1852861	ENSP00000345571	ENSP00000344818	0.000	0.000	0.000	0.000	0.000	0.999	0.000	0.045	0.999
SMAD4	RB1	1852473	1845924	ENSP00000341551	ENSP00000267163	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.473	0.473
ETS1	MAPK14	1858032	1843222	ENSP00000376436	ENSP00000229794	0.000	0.000	0.000	0.000	0.000	0.623	0.900	0.686	0.987
BCL2L1	PIK3CA	1848421	1845446	ENSP00000302564	ENSP00000263967	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.578	0.956
CDK6	CCND1	1845799	1843117	ENSP00000265734	ENSP00000227507	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.993	0.999
MYC	CDKN2C	1856789	1845196	ENSP00000367207	ENSP00000262662	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
CDK6	PIK3CA	1845799	1845446	ENSP00000265734	ENSP00000263967	0.000	0.000	0.000	0.000	0.065	0.216	0.000	0.365	0.494
CDK1	KAT5	1858283	1852315	ENSP00000378699	ENSP00000340330	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.181	0.637
SMAD4	CDK6	1852473	1845799	ENSP00000341551	ENSP00000265734	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
UBC	WRN	1852861	1847932	ENSP00000344818	ENSP00000298139	0.000	0.000	0.000	0.000	0.000	0.876	0.000	0.045	0.877
BMI1	MAPK14	1856537	1843222	ENSP00000365851	ENSP00000229794	0.000	0.000	0.000	0.000	0.000	0.573	0.900	0.182	0.962
MYC	TWIST1	1856789	1843619	ENSP00000367207	ENSP00000242261	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.419	0.418
EZH2	CTCF	1850211	1845456	ENSP00000320147	ENSP00000264010	0.000	0.000	0.000	0.000	0.073	0.000	0.000	0.531	0.547
RB1	CDK4	1845924	1844551	ENSP00000267163	ENSP00000257904	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.978	0.999
MYC	E2F1	1856789	1852951	ENSP00000367207	ENSP00000345571	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.829	0.982
CDKN2A	NPM1	1859838	1847808	ENSP00000394932	ENSP00000296930	0.000	0.000	0.000	0.000	0.000	0.999	0.000	0.909	0.999
CDK1	MYC	1858283	1856789	ENSP00000378699	ENSP00000367207	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.652	0.862
CDK1	ABL1	1858283	1855665	ENSP00000378699	ENSP00000361423	0.000	0.000	0.000	0.698	0.000	0.605	0.000	0.906	0.712
CDKN2AIP	UBC	1861696	1852861	ENSP00000427108	ENSP00000344818	0.000	0.000	0.000	0.000	0.000	0.771	0.000	0.000	0.771
SUZ12	EED	1849881	1845338	ENSP00000316578	ENSP00000263360	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.921	0.999
BMI1	KDM6B	1856537	1844330	ENSP00000365851	ENSP00000254846	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.500	0.947
CDKN2A	KDM6B	1859838	1844330	ENSP00000394932	ENSP00000254846	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.362	0.933
RB1	CCND1	1845924	1843117	ENSP00000267163	ENSP00000227507	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.972	0.999
TP53	CDKN1A	1846083	1843736	ENSP00000269305	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.981	0.999
CCND3	BCL2L1	1855798	1848421	ENSP00000362082	ENSP00000302564	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.530	0.530
SMAD3	SP1	1851536	1851138	ENSP00000332973	ENSP00000329357	0.000	0.000	0.000	0.000	0.000	0.992	0.900	0.873	0.999
CDK4	CDKN1B	1844551	1843169	ENSP00000257904	ENSP00000228872	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.974	0.999
MYC	SMAD3	1856789	1851536	ENSP00000367207	ENSP00000332973	0.000	0.000	0.000	0.000	0.000	0.576	0.900	0.962	0.998
KAT5	RB1	1852315	1845924	ENSP00000340330	ENSP00000267163	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.223	0.656
EIF2C1	ETS2	1855852	1853968	ENSP00000362300	ENSP00000353344	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
PIK3CA	MAPK14	1845446	1843222	ENSP00000263967	ENSP00000229794	0.000	0.000	0.000	0.000	0.000	0.188	0.000	0.549	0.618
EED	KDM6B	1845338	1844330	ENSP00000263360	ENSP00000254846	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.433	0.433
MDM2	CDKN2A	1861282	1859838	ENSP00000417281	ENSP00000394932	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.962	0.999
BCL2L1	CDK4	1848421	1844551	ENSP00000302564	ENSP00000257904	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.656	0.656
CDKN2A	TOP1	1859838	1854138	ENSP00000394932	ENSP00000354522	0.000	0.000	0.000	0.000	0.000	0.600	0.000	0.876	0.948
WRN	TP53	1847932	1846083	ENSP00000298139	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.963	0.000	0.910	0.996
HDAC9	SP1	1860731	1851138	ENSP00000408617	ENSP00000329357	0.000	0.000	0.000	0.000	0.000	0.105	0.000	0.558	0.588
CDKN2A	ING1	1859838	1856375	ENSP00000394932	ENSP00000364929	0.000	0.000	0.000	0.000	0.000	0.595	0.000	0.877	0.948
CDKN2A	RNF2	1859838	1854609	ENSP00000394932	ENSP00000356480	0.000	0.000	0.000	0.000	0.000	0.576	0.900	0.389	0.971
TOP1	CDK4	1854138	1844551	ENSP00000354522	ENSP00000257904	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.410	0.410
MAPK14	CDKN1B	1843222	1843169	ENSP00000229794	ENSP00000228872	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.406	0.406
BMI1	EED	1856537	1845338	ENSP00000365851	ENSP00000263360	0.000	0.000	0.000	0.000	0.000	0.558	0.900	0.730	0.987
MDM2	BCL2L1	1861282	1848421	ENSP00000417281	ENSP00000302564	0.000	0.000	0.000	0.000	0.000	0.107	0.000	0.562	0.592
CDKN2A	E2F3	1859838	1845241	ENSP00000394932	ENSP00000262904	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.561	0.954
MYC	MAPK14	1856789	1843222	ENSP00000367207	ENSP00000229794	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.504	0.948
RNF2	EED	1854609	1845338	ENSP00000356480	ENSP00000263360	0.000	0.000	0.000	0.000	0.000	0.533	0.900	0.838	0.991
ABL1	TP53	1855665	1846083	ENSP00000361423	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.812	0.000	0.942	0.988
SMAD4	CDK2	1852473	1845906	ENSP00000341551	ENSP00000266970	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.501	0.947
MYC	E2F3	1856789	1845241	ENSP00000367207	ENSP00000262904	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.582	0.956
EIF2C1	CDK6	1855852	1845799	ENSP00000362300	ENSP00000265734	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.174	0.913
E2F3	CCND1	1845241	1843117	ENSP00000262904	ENSP00000227507	0.000	0.000	0.000	0.000	0.000	0.184	0.900	0.777	0.980
RNF2	UBC	1854609	1852861	ENSP00000356480	ENSP00000344818	0.000	0.000	0.000	0.000	0.000	0.997	0.000	0.093	0.997
MYC	CCND1	1856789	1843117	ENSP00000367207	ENSP00000227507	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.979	0.995
CCND3	E2F3	1855798	1845241	ENSP00000362082	ENSP00000262904	0.000	0.000	0.000	0.000	0.000	0.184	0.900	0.719	0.975
MAPK14	CCND1	1843222	1843117	ENSP00000229794	ENSP00000227507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.901	0.901
SMAD3	PIK3CA	1851536	1845446	ENSP00000332973	ENSP00000263967	0.000	0.000	0.000	0.000	0.000	0.567	0.000	0.346	0.705
CDKN2A	UBC	1859838	1852861	ENSP00000394932	ENSP00000344818	0.000	0.000	0.000	0.000	0.000	0.998	0.000	0.241	0.998
SMAD4	CDK4	1852473	1844551	ENSP00000341551	ENSP00000257904	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.529	0.950
MYC	SUZ12	1856789	1849881	ENSP00000367207	ENSP00000316578	0.000	0.000	0.000	0.000	0.000	0.570	0.000	0.347	0.707
E2F1	SP1	1852951	1851138	ENSP00000345571	ENSP00000329357	0.000	0.000	0.000	0.000	0.000	0.982	0.900	0.254	0.998
ABL1	TOP1	1855665	1854138	ENSP00000361423	ENSP00000354522	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.340	0.708
HDAC9	EGR1	1860731	1843543	ENSP00000408617	ENSP00000239938	0.000	0.000	0.000	0.000	0.000	0.105	0.000	0.897	0.904
E2F1	CDK2	1852951	1845906	ENSP00000345571	ENSP00000266970	0.000	0.000	0.000	0.000	0.000	0.850	0.900	0.646	0.994
UBC	SMAD3	1852861	1851536	ENSP00000344818	ENSP00000332973	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.092	0.999
CDK4	CCND1	1844551	1843117	ENSP00000257904	ENSP00000227507	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.995	0.999
MYC	ETS2	1856789	1853968	ENSP00000367207	ENSP00000353344	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.906	0.906
CDKN1A	MAPK14	1843736	1843222	ENSP00000244741	ENSP00000229794	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.817	0.817
EIF2C1	UBC	1855852	1852861	ENSP00000362300	ENSP00000344818	0.000	0.000	0.000	0.000	0.000	0.810	0.000	0.045	0.811
HDAC9	CDK6	1860731	1845799	ENSP00000408617	ENSP00000265734	0.000	0.000	0.000	0.000	0.000	0.103	0.000	0.450	0.486
CDK1	CDK2	1858283	1845906	ENSP00000378699	ENSP00000266970	0.000	0.000	0.526	0.975	0.259	0.309	0.900	0.988	0.946
ETS1	SP1	1858032	1851138	ENSP00000376436	ENSP00000329357	0.000	0.000	0.000	0.000	0.000	0.576	0.900	0.874	0.994
EIF2C1	SP1	1855852	1851138	ENSP00000362300	ENSP00000329357	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.045	0.900
UBC	CDK6	1852861	1845799	ENSP00000344818	ENSP00000265734	0.000	0.000	0.000	0.000	0.000	0.974	0.000	0.187	0.978
ETS1	EGR1	1858032	1843543	ENSP00000376436	ENSP00000239938	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.493	0.494
UBC	CCND1	1852861	1843117	ENSP00000344818	ENSP00000227507	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.168	0.999
EZH2	CDKN1B	1850211	1843169	ENSP00000320147	ENSP00000228872	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.866	0.866
HDAC9	SUZ12	1860731	1849881	ENSP00000408617	ENSP00000316578	0.000	0.000	0.000	0.000	0.000	0.078	0.000	0.410	0.433
CCND2	CCND1	1844875	1843117	ENSP00000261254	ENSP00000227507	0.000	0.000	0.000	0.960	0.000	0.000	0.900	0.824	0.903
TOP1	CDK2	1854138	1845906	ENSP00000354522	ENSP00000266970	0.000	0.000	0.000	0.000	0.000	0.309	0.000	0.492	0.634
CDK4	MAPK14	1844551	1843222	ENSP00000257904	ENSP00000229794	0.000	0.000	0.427	0.813	0.000	0.299	0.000	0.608	0.423
MYC	TRIP12	1856789	1846877	ENSP00000367207	ENSP00000283943	0.000	0.000	0.000	0.000	0.000	0.564	0.000	0.292	0.678
CDKN2A	SMAD4	1859838	1852473	ENSP00000394932	ENSP00000341551	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.878	0.987
EIF2C1	CDKN2C	1855852	1845196	ENSP00000362300	ENSP00000262662	0.000	0.000	0.000	0.000	0.000	0.095	0.900	0.103	0.911
E2F1	KAT5	1852951	1852315	ENSP00000345571	ENSP00000340330	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.133	0.616
RNF2	MAPK14	1854609	1843222	ENSP00000356480	ENSP00000229794	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CDK1	PIK3CA	1858283	1845446	ENSP00000378699	ENSP00000263967	0.000	0.000	0.000	0.000	0.065	0.216	0.000	0.320	0.458
CDKN2A	PEX19	1859838	1854721	ENSP00000394932	ENSP00000357051	0.000	0.000	0.000	0.000	0.000	0.573	0.000	0.831	0.924
MDM2	CDK2	1861282	1845906	ENSP00000417281	ENSP00000266970	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.560	0.954
CDK1	MAPK14	1858283	1843222	ENSP00000378699	ENSP00000229794	0.000	0.000	0.431	0.859	0.000	0.364	0.000	0.596	0.449
MYC	CDK2	1856789	1845906	ENSP00000367207	ENSP00000266970	0.000	0.000	0.000	0.000	0.000	0.167	0.900	0.838	0.985
NPM1	CTCF	1847808	1845456	ENSP00000296930	ENSP00000264010	0.000	0.000	0.000	0.000	0.000	0.570	0.000	0.846	0.931
NPM1	TP53	1847808	1846083	ENSP00000296930	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.966	0.000	0.928	0.997
CDKN1B	CCND1	1843169	1843117	ENSP00000228872	ENSP00000227507	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.974	0.999
KDM6B	EGR1	1844330	1843543	ENSP00000254846	ENSP00000239938	0.000	0.000	0.000	0.000	0.000	0.104	0.000	0.421	0.459
UBC	EED	1852861	1845338	ENSP00000344818	ENSP00000263360	0.000	0.000	0.000	0.000	0.000	0.483	0.000	0.049	0.487
E2F1	RB1	1852951	1845924	ENSP00000345571	ENSP00000267163	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.835	0.999
EIF2C1	TP53	1855852	1846083	ENSP00000362300	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.619	0.900	0.196	0.966
UBC	UCHL1	1852861	1846906	ENSP00000344818	ENSP00000284440	0.000	0.000	0.000	0.000	0.000	0.999	0.000	0.611	0.999
